season,week,team,inactive_tokens,inactive_count
2025,4,DAL,ajanicornelius:OL:1|ceedeelamb:WR:1|damoneclark:LB:1|jaydonblue:RB:1|jaytoia:DT:1|tylerbooker:OL:1,6
2025,4,DEN,frankcrum:OT:1|jaleelmclaughlin:RB:1|jordanjackson:DL:1|lucaskrull:TE:1|querobinson:OLB:1|samehlinger:QB:1,6
2025,4,DET,chrissmith:DL:1|kingsleyeguakun:C:1|mekhiwingo:DL:1|sionevaki:RB:1|zachcunningham:LB:1,5
2025,4,GB,aaronbanks:OL:1|anthonybelton:OL:1|kamalhadden:CB:1|warrenbrinson:DL:1|zachtom:OL:1,5
2025,4,HOU,braxtonberrios:WR:1|camrobinson:OT:1|dameonpierce:RB:1|darrelltaylor:DE:1|grahammertz:QB:1|zionchildress:CB:1,6
2025,4,IND,alecpierce:WR:1|ericjohnson:DT:1|kennymoore:CB:1|luketenuta:OT:1|mattgoncalves:OL:1|rileyleonard:QB:1|willmallory:TE:1,7
2025,4,JAX,codyschrader:RB:1|dannystriggow:DL:1|dyamibrown:WR:1|kahlefhailassie:S:1|khalensaunders:DT:1|wyattmilum:OL:1|yasirabdullah:LB:1,7
2025,4,KC,brodricmartin:DT:1|elijahmitchell:RB:1|hunternourzad:OL:1|jaredwiley:TE:1|jasonbrownlee:WR:1|kristianfulton:CB:1|mikedanna:DE:0,7
2025,4,LAC,deriusdavis:WR:1|mekhibecton:G:1|nikkoreed:CB:1|otitoogbonnia:DT:1|rjmickens:S:1|willdissly:TE:1,6
2025,4,LAR,beauxlimmer:OL:1|desjuanjohnson:DE:1|djhumphries:OL:1|stetsonbennett:QB:1|terranceferguson:TE:1,5
2025,4,LV,calebrogers:G:1|charlesgrant:T:1|decamerionrichardson:CB:1|lekifotu:DL:1|michaelmayer:TE:1|tonkahemingway:DT:1|zamirwhite:RB:1,7
2025,4,MIA,ethanbonner:CB:1|quinnewers:QB:1|stormduck:CB:1|tahjwashington:WR:1|zeekbiggers:DT:1,5
2025,4,MIN,andrewvanginkel:OLB:1|benyurosek:TE:1|desmondridder:QB:1|donovanjackson:G:1|jjmccarthy:QB:1|walterrouse:OT:1,6
2025,4,NE,caedanwallace:G:1|eftonchism:WR:1|elijahponder:OLB:1|ericgregory:DT:1|jaredwilson:G:1|tommydevito:QB:1,6
2025,4,NO,chaseyoung:DE:1|devinneal:RB:1|dillonradunz:OL:1|jonathanbullard:DE:1|rejzohnwright:CB:1|treypalmer:WR:1|xaviertruss:OL:1,7
2025,4,NYG,beaubrade:S:1|chaunceygolston:DL:1|evanneal:OL:1|jameiswinston:QB:1|rakeemnuaezroches:DL:0|thomasfidone:TE:1|tyronetracy:RB:1,7
2025,4,NYJ,esapole:OT:1|jarvisbrownlee:DB:1|jelaniwoods:TE:1|jermainejohnson:EDGE:1|kenenwangwu:RB:1|leonardtaylor:DL:1|tylerjohnson:WR:1,7
2025,4,PHI,adoreejackson:CB:1|azeezojulari:OLB:1|drewkendall:OL:1|samhowell:QB:1|xaviergipson:WR:1,5
2025,4,PIT,alexhighsmith:LB:1|andruspeat:G:1|eseziotomewo:DE:1|jaylenwarren:RB:1|joeyporter:CB:1,5
2025,4,SEA,codywhite:WR:1|connorotoole:LB:1|jaredivey:LB:1|joshjones:OT:1|masonrichman:OL:1|nickemmanwori:S:1|nickkallerup:TE:1,7
2025,4,SF,cjwest:DT:1|jordanjames:RB:1|jordanwatkins:WR:1|marquezvaldesscantling:WR:1|nickmartin:LB:1|renardogreen:CB:1,6
2025,4,TB,christianizien:S:1|cjbrewer:DL:1|joshwilliams:RB:1|kindlevildor:CB:1|mikeevans:WR:1,5
2025,4,TEN,bryceoliver:WR:1|jacksonslater:OL:1|jclatham:RT:1|johnojukwu:OT:1|kevinwinston:S:1|samuelwomack:CB:1,6
2025,4,WAS,brandoncoleman:G:1|jaydendaniels:QB:1|johnbates:TE:1|noahbrown:WR:1|percybutler:S:1|prestonsmith:DE:1|terrymclaurin:WR:1,7
2025,5,ARI,dariusrobinson:DL:1|demontreyjacobs:OL:1|evanbrown:OL:1|joshfryar:OL:1|maxmelton:CB:1|xavierthomas:LB:1|xavierweaver:WR:1,7
2025,5,BAL,chidobeawuzie:CB:1|kylehamilton:S:1|lamarjackson:QB:1|marlonhumphrey:CB:1|patrickricard:FB:1|ronniestanley:T:1|roquansmith:ILB:1,7
2025,5,BUF,brandoncodrington:CB:1|chaselundt:DT:1|dorianwilliams:LB:1|edoliver:DT:1|elijahmoore:WR:1|jordanhancock:CB:1|tjsanders:DT:1,7
2025,5,CAR,chausmithwade:CB:1|chubahubbard:RB:1|claudincherelus:LB:1|jadencrumedy:DT:1|jatavionsanders:TE:1|tershawnwharton:DT:1,6
2025,5,CIN,camgrandy:TE:1|jermaineburton:WR:1|jordanjefferson:DT:0|marcowilson:CB:1|shemarstewart:DE:1,5
2025,5,CLE,corneliuslucas:OT:1|damontaekazee:S:1|mikehall:DT:1|raheimsanders:RB:1|shedeursanders:QB:1|thayermunford:OT:1|zakzinter:G:1,7
2025,5,DAL,ceedeelamb:WR:1|damoneclark:LB:1|jaytoia:DT:1|kavontaeturpin:WR:1|tylerbooker:OL:1|tylerguyton:OL:1,6
2025,5,DEN,frankcrum:OT:1|jaleelmclaughlin:RB:1|querobinson:OLB:1|saiavionjones:DE:0|samehlinger:QB:1,5
2025,5,DET,chrissmith:DL:1|khalildorsey:CB:1|kingsleyeguakun:C:1|mekhiwingo:DL:1|sionevaki:RB:1|taylordecker:T:1|zachcunningham:LB:1,7
2025,5,HOU,braxtonberrios:WR:1|christianharris:LB:1|grahammertz:QB:1|jarrettkingston:T:1|trentbrown:T:1|zionchildress:CB:1,6
2025,5,IND,alecpierce:WR:1|buddyjohnson:LB:1|ericjohnson:DT:1|kennymoore:CB:1|luketenuta:T:1|rileyleonard:QB:1|tylergoodson:RB:1,7
2025,5,JAX,dannystriggow:DL:1|khalensaunders:DT:1|travonwalker:DE:1|wyattmilum:OL:1|yasirabdullah:LB:1,5
2025,5,KC,elijahmitchell:RB:1|hunternourzad:OL:1|jaredwiley:TE:1|kristianfulton:CB:1|malikherring:DE:1|omarrnormanlott:DT:1,6
2025,5,LAC,deriusdavis:WR:1|joealt:T:1|kylekennard:OLB:1|naquanjones:DL:1|nikkoreed:CB:1|rjmickens:S:1|willdissly:TE:1,7
2025,5,LAR,beauxlimmer:OL:1|desjuanjohnson:OLB:1|robhavenstein:OL:1|stetsonbennett:QB:1|tylerhigbee:TE:1,5
2025,5,LV,brockbowers:TE:1|calebrogers:G:1|ericstokes:CB:1|germainepratt:LB:1|lekifotu:DL:1|michaelmayer:TE:1,6
2025,5,MIA,cedrickwilson:WR:1|jaylenwright:RB:1|quinnewers:QB:1|stormduck:CB:1|zeekbiggers:DT:1,5
2025,5,MIN,andrewvanginkel:OLB:1|benyurosek:TE:1|brianoaneill:OT:0|donovanjackson:G:1|elijahwilliams:DT:1|jjmccarthy:QB:1|michealjurgens:C:0,7
2025,5,NE,caedanwallace:G:1|eftonchism:WR:1|ericgregory:DT:1|klavonchaisson:OLB:1|tommydevito:QB:1,5
2025,5,NO,cesarruiz:G:1|chaseyoung:DE:1|devinneal:RB:1|isaacyiadom:CB:1|khristianboyd:DT:1|xaviertruss:G:1,6
2025,5,NYG,demetriusflanniganfowles:ILB:1|elijahgarcia:DL:1|evanneal:OL:1|jameiswinston:QB:1|tyronetracy:RB:1,5
2025,5,NYJ,esapole:T:1|jelaniwoods:TE:1|jermainejohnson:LB:1|kenenwangwu:RB:1|leonardtaylor:DL:1|michaelcarter:CB:1|stonesmartt:TE:1,7
2025,5,PHI,drewkendall:C:1|macmcwilliams:CB:1|samhowell:QB:1|xaviergipson:WR:1,4
2025,5,SEA,codywhite:WR:1|demarcuslawrence:DE:1|devonwitherspoon:CB:1|jaredivey:LB:1|joshjones:OL:1|julianlove:S:1|nickkallerup:TE:1,7
2025,5,SF,brockpurdy:QB:1|jauanjennings:WR:1|jordanjames:RB:1|jordanwatkins:WR:1|nickmartin:LB:1|rickypearsall:WR:1|robertbeal:DL:1,7
2025,5,TB,benjaminmorrison:CB:1|buckyirving:RB:1|christianizien:S:1|jameldean:CB:1|mikeevans:WR:1,5
2025,5,TEN,blakehance:OL:1|brantbanks:OL:1|bryceoliver:WR:1|jamesproche:WR:1|jclatham:RT:1|johnojukwu:OT:1|samuelwomack:CB:1,7
2025,5,WAS,alekaho:LB:1|brandoncoleman:G:1|joshjohnson:QB:1|kainmedrano:LB:1|noahbrown:WR:1|terrymclaurin:WR:1,6
2025,6,ARI,bilalnichols:DL:1|dariusrobinson:DL:1|demontreyjacobs:OL:1|elijahjones:CB:1|joshfryar:OL:1|kylermurray:QB:1|xavierweaver:WR:1,7
2025,6,ATL,billybowman:DB:1|clarkphillips:CB:1|darnellmooney:WR:1|jacknelson:OL:1|jonathancarter:RB:0|lacalelondon:DL:1|rayraymccloud:WR:1,7
2025,6,BAL,aenaspeebles:DT:0|carsonvinson:OT:1|chidobeawuzie:CB:1|devontezwalker:WR:1|lamarjackson:QB:1|patrickricard:RB:1|roquansmith:LB:1,7
2025,6,BUF,chaselundt:OL:1|curtissamuel:WR:1|daltonkincaid:TE:1|jimmyciarlo:LB:1|mattmilano:LB:1,5
2025,6,CAR,akaylebevans:CB:1|chubahubbard:RB:1|jadencrumedy:DT:1|jatavionsanders:TE:1|taylormoton:RT:1|tershawnwharton:DT:1|trevianthomas:S:1,7
2025,6,CHI,cairosantos:K:1|casekeenum:QB:1|gradyjarrett:DL:1|jahdaewalker:WR:1|lukenewman:OL:1|rubenhyppolite:LB:1|tanohkpassagnon:DL:1,7
2025,6,CIN,camgrandy:TE:1|dylanfairchild:G:1|jermaineburton:WR:1|jordanjefferson:DT:1|marcowilson:CB:1|shemarstewart:DE:1,6
2025,6,CLE,corneliuslucas:OT:1|jarrickbernardconverse:CB:1|mikehall:DT:1|raheimsanders:RB:1|thayermunford:OT:1|zakzinter:G:1,6
2025,6,DAL,ajanicornelius:OT:1|ceedeelamb:WR:1|jacksanborn:LB:1|kavontaeturpin:WR:1|mazismith:DT:1|tylerbooker:G:1,6
2025,6,DEN,frankcrum:OT:1|jonahelliss:OLB:1|jordanjackson:DL:1|saivionjones:DL:1|samehlinger:QB:1|tylerbadie:RB:1,6
2025,6,DET,avontemaddox:CB:1|lorenstrickland:S:1|mekhiwingo:DL:1|sionevaki:RB:1|taylordecker:OT:1|terrionarnold:CB:1|zachcunningham:LB:1,7
2025,6,GB,anthonybelton:OL:1|brandonmcmanus:K:1|devontewyatt:DL:1|kamalhadden:CB:1,4
2025,6,IND,adonaimitchell:WR:1|anthonyrichardson:QB:1|jttuimoloau:DE:1|kennymoore:CB:1|luketenuta:OT:1|tylergoodson:RB:1|willmallory:TE:1,7
2025,6,JAX,codyschrader:RB:1|khalefhailassie:S:0|khalensaunders:DT:1|roberthainsey:OL:1|yasirabdullah:LB:1,5
2025,6,KC,elijahmitchell:RB:1|jaredwiley:TE:1|joshsimmons:OT:1|kristianfulton:CB:1|malikherring:DE:1,5
2025,6,LAC,deriusdavis:WR:1|jamareesalyer:OL:1|joealt:OT:1|nikkoreed:CB:1|quentinjohnston:WR:1|scottmatlock:FB/DL:1|treypipkins:OL:1,7
2025,6,LAR,beauxlimmer:OL:1|colbyparkinson:TE:1|desjuanjohnson:DE:1|omarspeights:LB:1|robhavenstein:OL:1|stetsonbennett:QB:1|tutuatwell:WR:1,7
2025,6,LV,brockbowers:TE:1|calebrogers:G:1|jjpegues:DT:1|tonkahemingway:DT:1|zamirwhite:RB:1,5
2025,6,MIA,cedrickwilson:WR:1|elijahcampbell:DB:1|jaylenwright:RB:1|quinnewers:QB:1|stormduck:CB:1|tyreldodson:LB:1|zeekbiggers:DT:1,7
2025,6,NE,anferneejennings:OLB:1|caedanwallace:OL:1|ericgregory:DT:1|jaylinnhawkins:S:1|keionwhite:DE:1|tommydevito:QB:1,6
2025,6,NO,isaacyiadom:CB:1|khristianboyd:DT:1|rejzohnwright:CB:1|torricellisimpkins:OL:1|ugoamadi:DB:1|xaviertruss:OL:1,6
2025,6,NYG,dariusslayton:WR:1|demetriusflanniganfowles:LB:1|elijahgarcia:DL:1|evanneal:OL:1|jameiswinston:QB:1|jameshudson:OL:1|swayzebozeman:ILB:1,7
2025,6,NYJ,allenlazard:WR:1|esapole:OT:1|jelaniwoods:TE:1|khalilherbert:RB:1|leonardtaylor:DL:1|michaelcarter:CB:1|tylerbaron:DL:1,7
2025,6,PHI,grantcalcaterra:TE:1|jalencarter:DT:1|landondickerson:G:1|macmcwilliams:CB:1|samhowell:QB:1|xaviergipson:WR:1,6
2025,6,PIT,andruspeat:G:1|calvinaustin:WR:1|chuckclark:S:1|demarvinleal:DE:1|loganlee:DL:1,5
2025,6,SEA,derickhall:LB:1|devonwitherspoon:CB:1|jalenmilroe:QB:1|joshjones:OL:1|julianlove:S:1|nickkallerup:TE:1|riqwoolen:CB:1,7
2025,6,SF,brockpurdy:QB:1|jordanjames:RB:1|jordanwatkins:WR:1|nickmartin:LB:1|rickypearsall:WR:1|yeturgrossmatos:DL:1,6
2025,6,TB,benjaminmorrison:CB:1|buckyirving:RB:1|chrisgodwin:WR:1|joshwilliams:RB:1|mikeevans:WR:1|zyonmccollum:CB:1,6
2025,6,TEN,ardenkey:OLB:1|blakehance:OL:1|brandoncrenshawdickson:OL:1|bryceoliver:WR:1|joeyslye:K:1|marcusharris:DB:1|thomasodukoya:TE:1,7
2025,6,WAS,alekaho:LB:1|brandoncoleman:G:1|eddiegoldman:DL:1|joshjohnson:QB:1|kainmedrano:LB:1|noahbrown:WR:1|terrymclaurin:WR:1,7
2025,7,ARI,demontreyjacobs:OL:1|elijahjones:CB:1|emaridemercado:RB:1|joshfryar:OL:1|kitancrawford:S:1|kylermurray:QB:1,6
2025,7,ATL,billybowman:DB:1|jacknelson:OT:1|jalonwalker:DE:1|lacalelondon:DE:1|rayraymcloud:WR:0,5
2025,7,CAR,camjackson:DT:1|damienlewis:G:1|deejaydallas:RB:1|hunterrenfrow:WR:1|jadencrumedy:DT:1|jamesmitchell:TE:1,6
2025,7,CHI,cairosantos:K:1|casekeenum:QB:1|gradyjarrett:DL:1|jahdaewalker:WR:1|lukenewman:OL:1|noahsewell:LB:1|rubenhyppolite:LB:1,7
2025,7,CIN,camtaylorbritt:CB:1|jermaineburton:WR:1|mattlee:C:1|mckinnleyjackson:DT:1|tannerhudson:TE:1|treyhendrickson:DE:1,6
2025,7,CLE,davidnjoku:TE:1|jackconklin:OT:1|jarrickbernardconverse:CB:1|mikehall:DT:1|raheimsanders:RB:1,5
2025,7,DAL,ajanicornelius:OL:1|jaytoia:DT:1|juanyehthomas:S:1|marshawnkneeland:DE:1|trevondiggs:CB:1|trevorkeegan:OL:1,6
2025,7,DEN,jaleelmclaughlin:RB:1|jonahelliss:OLB:1|jordanjackson:DL:1|jtgray:DB:1|saiavionjones:DE:0,5
2025,7,DET,avontemaddox:CB:1|jammierobinson:S:1|kerbyjoseph:S:1|mekhiwingo:DL:1|quintonjefferson:DL:1|sionevaki:RB:1|terrionarnold:CB:1,7
2025,7,GB,anthonybelton:T:1|bensims:TE:1|brandonmcmanus:K:1|devontewyatt:DL:1|donovanjennings:G:1|lukasvanness:DL:1|pierrestrong:RB:1,7
2025,7,HOU,christiankirk:WR:1|dameonpierce:RB:1|darrelltaylor:DE:1|grahammertz:QB:1|jarrettkingston:OG:1|trentbrown:OT:1,6
2025,7,IND,ashtondulin:WR:1|ericjohnson:DT:1|joshdowns:WR:1|luketenuta:T:1|reubenlowery:S:1|tylergoodson:RB:1|willmallory:TE:1,7
2025,7,JAX,codyschrader:RB:1|devinlloyd:LB:1|kahlefhailassie:S:1|khalensaunders:DT:1|quintinmorris:TE:1|wyattmilum:OL:1,6
2025,7,KC,elijahmitchell:RB:1|jaredwiley:TE:1|joshsimmons:OT:1|kristianfulton:CB:1|malikherring:DE:1,5
2025,7,LAC,elijahmolden:S:1|joealt:OT:1|keandrelambertsmith:WR:1|kylekennard:EDGE:1|nikkoreed:CB:1|treypipkins:OL:1|troydye:LB:1,7
2025,7,LAR,beauxlimmer:OL:1|desjuanjohnson:DL:1|jarquezhunter:RB:1|pukanacua:WR:1|robhavenstein:OL:1|stetsonbennett:QB:1,6
2025,7,LV,brockbowers:TE:1|calebrogers:G:1|jakobimyers:WR:0|jjpegues:DT:1|tonikahemingway:DT:0|zamirwhite:RB:1,6
2025,7,MIA,cedrickwilson:WR:1|elijahcampbell:DB:1|matthewjudon:LB:1|stormduck:CB:1|tahjwashington:WR:1|zachwilson:QB:1|zeekbiggers:DT:1,7
2025,7,MIN,andrewvanginkel:OLB:1|chazchambliss:OLB:1|jjmccarthy:QB:1|kobeking:LB:1|tyrioningramdawkins:DL:1,5
2025,7,NE,anferneejennings:OLB:1|caedanwallace:OG:1|charleswoods:CB:1|ericgregory:DT:1|jaylinnhawkins:S:1|tommydevito:QB:1,6
2025,7,NO,isaacyiadom:CB:1|jonahwilliams:DE:1|rejzohnwright:CB:1|torricellisimpkins:G:1|ugoamadi:DB:1|xaviertruss:OL:1,6
2025,7,NYG,chaunceygolston:DL:1|dariusslayton:WR:1|demetriusflanniganfowles:LB:1|evanneal:OL:1|jameiswinston:QB:1|johnmichaelschmitz:C:1|swayzebozeman:LB:1,7
2025,7,NYJ,camjones:LB:1|esapole:OT:1|garrettwilson:WR:1|jelaniwoods:TE:1|michaelcarter:CB:1|qwantezstiggers:CB:1|tylerbaron:DL:1,7
2025,7,PHI,ajdillon:RB:1|drewkendall:OL:1|grantcalcaterra:TE:1|macmcwilliams:CB:1|samhowell:QB:1,5
2025,7,PIT,andruspeat:G:1|calvinaustin:WR:1|demarvinleal:DE:1|loganlee:DL:1,4
2025,7,SEA,derickhall:LB:1|devonwitherspoon:DB:1|jalenmilroe:QB:1|jaredivey:LB:1|julianlove:S:1|masonrichman:OT:1|nickkallerup:TE:1,7
2025,7,SF,brockpurdy:QB:1|drewmoss:OL:1|jordanjames:RB:1|jordanwatkins:WR:1|rickypearsall:WR:1|uptonstout:CB:1|yeturgrossmatos:DL:1,7
2025,7,TB,buckyirving:RB:1|chrisgodwin:WR:1|cjbrewer:DL:1|joshwilliams:RB:1|kindlevildor:CB:1|lukehaggard:OL:1|sebastiancastro:S:1,7
2025,7,TEN,ardenkey:OLB:1|blakehance:OL:1|brandoncrenshawdickson:OT:1|bryceoliver:WR:1|calvinridley:WR:1|cjravenell:DL:1|samuelwomack:CB:1,7
2025,7,WAS,alekaho:LB:1|brandoncoleman:G:1|deebosamuel:WR:1|georgefant:OT:1|joshjohnson:QB:1|kainmedrano:LB:1|terrymclaurin:WR:1,7
2025,8,ATL,billybowman:CB:1|drakelondon:WR:1|jalonwalker:EDGE:1|lacalelondon:DL:1|michaeljerrell:OL:1|michaelpenix:QB:1|zachharrison:DL:1,7
2025,8,BAL,aeneaspeebles:DT:1|carsonvinson:OT:1|devontezwalker:WR:1|emeryjones:G:1|jairealexander:CB:1|lamarjackson:QB:1|sanoussikane:S:1,7
2025,8,BUF,brandoncodrington:DB:1|chaselundt:OL:1|daquanjones:DL:1|joshuapalmer:WR:0|landonjackson:LB:1|mattmilano:LB:1,6
2025,8,CAR,bryceyoung:QB:1|camjackson:DT:1|deejaydallas:RB:1|hunterrenfrow:WR:1|jadencrumedy:DT:1|jamesmitchell:TE:1|nicksamac:OL:1,7
2025,8,CHI,casekeenum:QB:1|chriswilliams:DL:1|coltkmet:TE:0|roschonjohnson:RB:1|rubenhyppolite:LB:1|tyriquestevenson:DB:1,6
2025,8,CIN,camgrandy:TE:1|camsample:DE:0|jermaineburton:WR:1|marcowilson:CB:1|mattlee:C:1|mckinnleyjackson:DT:1,6
2025,8,CLE,adinhuntington:DT:1|corneliuslucas:OT:1|damontaekazee:S:1|jarrickbernardconverse:CB:1|raheimsanders:RB:1|shedeursanders:QB:1|zakzinter:G:1,7
2025,8,DAL,ajanicornelius:OL:1|donovanwilson:S:1|jacksanborn:LB:1|jaytoia:DT:1|jonathanmingo:WR:1|juanyehthomas:S:1,6
2025,8,DEN,jaleelmclaughlin:RB:1|jordanjackson:DL:1|jtgray:DB:1|querobinson:OLB:1|saiavionjones:DE:0|samehlinger:QB:1,6
2025,8,GB,donovanjennings:OL:1|dontayvionwicks:WR:1|jacobmonk:OL:1|lucashavrisik:K:1|lukasvanness:DL:1|warrenbrinson:DL:1,6
2025,8,HOU,christiankirk:WR:1|darrelltaylor:DE:1|grahammertz:QB:1|jarrettkingston:OT:1|nicocollins:WR:1|trentbrown:OT:1,6
2025,8,IND,chadmuma:LB:1|djgiddens:RB:1|luketenuta:OT:1|reubenlowery:S:1|samsonebukam:DE:1|tyquanlewis:DE:1|willmallory:TE:1,7
2025,8,KC,elijahmitchell:RB:1|jalenroyals:WR:1|jaredwiley:TE:1|joshsimmons:OT:1|kristianfulton:CB:1|malikherring:DE:1|treysmith:G:1,7
2025,8,LAC,austindeculus:OT:1|hassanhaskins:RB:1|jamareesalyer:OL:1|keandrelambertsmith:WR:1|kylekennard:OLB:1|nikkoreed:CB:1|willdissly:TE:1,7
2025,8,MIA,elijahcampbell:DB:1|jordancolbert:S:1|jujubrents:CB:0|julianhill:TE:1|quinnewers:QB:1|tahjwashington:WR:1|zeekbiggers:DT:1,7
2025,8,MIN,andrewvanginkel:OLB:1|brianoneill:RT:1|chazchambliss:LB:1|cjham:FB:1|elijahwilliams:DT:1|jjmccarthy:QB:1,6
2025,8,NE,caedanwallace:OT:1|calebmurphy:LB:1|eftonchism:WR:1|ericgregory:DT:1|keonwhite:DE:0|kyledugger:S:1|tommydevito:QB:1,7
2025,8,NO,jonahwilliams:DE:1|khristianboyd:DT:1|rejzohnwright:CB:1|ugoamadi:S:1|xaviertruss:T:1|zairemitchellpaden:TE:1,6
2025,8,NYG,chaunceygolston:DL:1|evanneal:OL:1|jalinhyatt:WR:1|jameiswinston:QB:1|jameshudson:OL:1|jevonholland:S:1|paulsonadebo:CB:1,7
2025,8,NYJ,garrettwilson:WR:1|jaytufele:DL:1|kenenwangwu:RB:1|saucegardner:CB:1|stonesmartt:TE:1|tyrodtaylor:QB:1,6
2025,8,PHI,adoreejackson:CB:1|ajbrown:WR:1|azeezojulari:OLB:1|camjurgens:C:1|samhowell:QB:1,5
2025,8,PIT,andruspeat:G:1|demarvinleal:DE:1|loganlee:DL:1|scottymiller:WR:0,4
2025,8,SF,brockpurdy:QB:1|brycehuff:DE:1|cjwest:DT:1|jakebrendel:C:1|jordanjames:RB:1|rickypearsall:WR:1|yeturgrossmatos:DL:1,7
2025,8,TB,buckyirving:RB:1|chrisgodwin:WR:1|cjbrewer:DL:1|haasonreddick:OLB:1|kindlevildor:CB:1|lukehaggard:G:1|sebastiancastro:S:1,7
2025,8,TEN,ardenkey:LB:1|blakehance:OL:1|brandoncrenshawdickson:OT:1|bryceoliver:WR:1|calvinridley:WR:1|jefferysimmons:DT:1,6
2025,8,WAS,alekaho:LB:1|colsonyankoff:TE:1|georgefant:OT:1|jaydendaniels:QB:1|mattgay:K:1|noahigbinoghene:CB:1|trentscott:OT:1,7
2025,9,ARI,bilalnichols:DL:1|demontreyjacobs:OL:1|elijahjones:CB:1|joshfryar:OL:1|kylermurray:QB:1|xavierthomas:LB:1,6
2025,9,ATL,billybowman:CB:1|caseywashington:WR:1|michaeljerrell:OL:1|nathancarter:RB:0|taquongraham:DL:1|zachharrison:DL:1,6
2025,9,BAL,aeneaspeebles:DT:1|carsonvinson:OT:1|cooperrush:QB:1|devontezwalker:WR:1|emeryjones:G:1|jairealexander:CB:1|sanoussikane:SS:1,7
2025,9,BUF,brandoncodrington:CB:1|chaselundt:OL:1|daquanjones:DT:1|joshpalmer:WR:1|landonjackson:DE:1|shaqthompson:LB:1|taronjohnson:CB:1,7
2025,9,CAR,cademays:C:1|camjackson:DT:1|hunterrenfrow:WR:1|jamesmitchell:TE:1|mikewhite:QB:1|princelyumanmielen:OLB:1,6
2025,9,CHI,casekeenum:QB:1|dandreswift:RB:1|dominiquerobinson:DL:1|lutherburden:WR:1|roschonjohnson:RB:1|rubenhyppolite:LB:1,6
2025,9,CIN,camgrandy:TE:1|daltonrisner:G:1|jermaineburton:WR:1|loganwilson:LB:1|marcowilson:CB:1|seanclifford:QB:1|treyhendrickson:DE:1,7
2025,9,DAL,ajanicornelius:OT:1|alijahclark:S:1|donovanwilson:S:1|hakeemadeniji:OL:1|jaydonblue:RB:1|jonathanmingo:WR:1|mazismith:DT:1,7
2025,9,DEN,jaleelmclaughlin:RB:1|jordanjackson:DL:1|marvinmims:WR:1|nateadkins:TE:1|patsurtain:CB:1|pjlocke:S:1|saivionjones:DE:1,7
2025,9,DET,craigreynolds:RB:1|erickhallett:S:1|jammierobinson:S:1|kerbyjoseph:S:1|mekhiwingo:DL:1|quintonjefferson:DL:1,6
2025,9,GB,donovanjennings:G/T:1|dontayvionwicks:WR:1|jacobmonk:C/G:1|lucashavrisik:K:1|lukavanness:DL:0|warrenbrinson:DL:1,6
2025,9,HOU,dameonpierce:RB:1|dylanhorton:DE:1|grahammertz:QB:1|jarrettkingston:OT:1|trentbrown:OT:1,5
2025,9,IND,anthonygould:WR:1|djgiddens:RB:1|luketenuta:OT:1|reubenlowery:S:1|samsonebukam:DE:1|tyquanlewis:DE:1|willmallory:TE:1,7
2025,9,JAX,codyschrader:RB:1|devinlloyd:LB:1|khalensaunders:DT:1|quintinmorris:TE:1|timpatrick:WR:1|wyattmilum:OL:1,6
2025,9,KC,cjhanson:OL:1|elijahmitchell:RB:1|isiahpacheco:RB:1|jalenroyals:WR:1|jaredwiley:TE:1|joshsimmons:OT:1|kristianfulton:CB:1,7
2025,9,LAC,austindeculus:OT:1|kylekennard:OLB:1|mekhibecton:OL:1|tarheebstill:CB:1|tonyjefferson:S:1|willdissly:TE:1,6
2025,9,LAR,beauxlimmer:OL:1|dariouswilliams:CB:1|davidquessenberry:OL:1|deshaunjohnson:DE:0|jarquezhunter:RB:1|stetsonbennett:QB:1,6
2025,9,LV,calebrogers:OL:1|darnayholmes:CB:1|dontethornton:WR:1|jjpegues:DT:1|tonkahemingway:DT:1|zamirwhite:RB:1,6
2025,9,MIA,ashtyndavis:S:1|jaylenwright:RB:1|jordancolbert:S:1|julianhill:TE:1|juliusbrents:CB:1|quinnewers:QB:1|zeekbiggers:DT:1,7
2025,9,MIN,austinkeys:LB:1|bensims:TE:1|cjham:FB:1|jeffokudah:CB:1|josholiver:TE:1|tyrioningramdawkins:DL:1|walterrouse:OT:1,7
2025,9,NE,caedanwallace:G:1|calebmurphy:OLB:1|ericgregory:DT:1|johnsaunders:S:0|rhamondrestevenson:RB:1|tommydevito:QB:1,6
2025,9,NO,johnridgeway:DT:1|khristianboyd:DT:1|rejzohnwright:CB:1|ugoamadi:S:1|xaviertruss:OL:1|zairemitchellpaden:TE:1,6
2025,9,NYG,chaunceygolston:DL:1|cordaleflott:CB:1|danielbellinger:TE:1|jameiswinston:QB:1|jermaineeluemunor:OT:1|jeva3nholland:S:0|paulsonadebo:CB:1,7
2025,9,PIT,andruspeat:G:1|chuckclark:S:1|coleholcomb:LB:1|jabrillpeppers:S:1|loganlee:DL:1|scottymiller:WR:0,6
2025,9,SEA,cooperkupp:WR:1|darekeyoung:WR:1|derionkendrick:CB:1|jakebobo:WR:1|jalenmilroe:QB:1|jaredivey:LB:1|masonrichman:OL:1,7
2025,9,SF,brockpurdy:QB:1|brycehuff:DL:1|cjwest:DL:1|jakebrendel:OL:1|jordanjames:RB:1|marquessigle:S:1|rickypearsall:WR:1,7
